cow time weight birthyear twin birthrank
1996064 900 606.3 1996 1 4
1996064 1260 619.6 1996 1 4
1996064 1620 672.6 1996 1 4
1996064 1980 669.6 1996 1 4
1996067 0 52.3 1996 1 5
1996067 112 170.6 1996 1 5
1996067 224 299.3 1996 1 5
1996067 364 391.2 1996 1 5
1996067 540 472.4 1996 1 5
1996067 720 613.7 1996 1 5
1996067 900 699.2 1996 1 5
1996067 1260 730.2 1996 1 5
1996067 1620 811.2 1996 1 5
1996067 1980 772.8 1996 1 5
1996068 0 57.6 1996 1 5
1996068 112 182.9 1996 1 5
1996068 224 301.2 1996 1 5
1996068 364 400.6 1996 1 5
1996068 540 475.9 1996 1 5
1996068 720 581.3 1996 1 5
1996068 900 647.2 1996 1 5
1996068 1260 712.3 1996 1 5
1996068 1620 729.1 1996 1 5
1996069 0 43.9 1996 2 6
1996069 112 165.3 1996 2 6
1996069 224 291.1 1996 2 6
1996069 364 364.2 1996 2 6
1996069 540 449.7 1996 2 6
1996069 720 542.2 1996 2 6
1996069 900 603.9 1996 2 6
1996069 1260 634.9 1996 2 6
1996069 1620 683 1996 2 6
1996069 1980 691.8 1996 2 6
1996071 0 56.2 1996 1 6
1996071 112 121 1996 1 6
1996071 224 209.6 1996 1 6
1996071 364 251.3 1996 1 6
1996071 540 346.2 1996 1 6
1996071 720 452.7 1996 1 6
1996071 900 569.9 1996 1 6
1996071 1260 627.9 1996 1 6
1996071 1620 640.3 1996 1 6
1996071 1980 764.7 1996 1 6
1996076 0 61.7 1996 1 6
1996076 112 155.7 1996 1 6
1996076 224 266.2 1996 1 6
1996076 364 370.4 1996 1 6
1996076 540 458.7 1996 1 6
1996076 720 536.2 1996 1 6
1996076 900 612.6 1996 1 6
1996076 1260 681.3 1996 1 6
1996076 1620 687.4 1996 1 6
1996076 1980 689.8 1996 1 6
1996077 0 51 1996 1 5
1996077 112 203.3 1996 1 5
1996077 224 344.4 1996 1 5
1996077 364 432.8 1996 1 5
1996077 540 514 1996 1 5
1996077 720 599.1 1996 1 5
1996077 900 703.5 1996 1 5
1996077 1260 740.4 1996 1 5
1996077 1620 797.7 1996 1 5
1996077 1980 842.2 1996 1 5
1996079 0 55.3 1996 1 6
1996079 112 163.4 1996 1 6
1996079 224 301.6 1996 1 6
1996079 364 416.4 1996 1 6
1996079 540 506.7 1996 1 6
1996079 720 542.2 1996 1 6
1996079 900 677.6 1996 1 6
1996079 1260 769.8 1996 1 6
1996079 1620 874.3 1996 1 6
1996079 1980 890.6 1996 1 6
1996081 0 49.6 1996 1 7
1996081 112 162.5 1996 1 7
1996081 224 292 1996 1 7
1996081 364 388.6 1996 1 7
1996081 540 470.2 1996 1 7
1996081 720 564.9 1996 1 7
1996081 900 673.6 1996 1 7
1996081 1260 697 1996 1 7
1996081 1620 774.1 1996 1 7
1996081 1980 744.9 1996 1 7
1996083 0 43 1996 1 7
1996083 112 148.6 1996 1 7
1996083 224 267.4 1996 1 7
1996083 364 366.2 1996 1 7
1996083 540 450.9 1996 1 7
1996083 720 530.6 1996 1 7
1996083 900 609.7 1996 1 7
1996083 1260 620.2 1996 1 7
1996083 1620 707.7 1996 1 7
1996083 1980 744.1 1996 1 7
1996084 0 45.1 1996 1 6
1996084 112 159.7 1996 1 6
1996084 224 288.9 1996 1 6
1996084 364 375.2 1996 1 6
1996084 540 462.8 1996 1 6
1996084 720 545.8 1996 1 6
1996084 900 644.2 1996 1 6
1996084 1260 639.5 1996 1 6
1996084 1620 740.6 1996 1 6
1996084 1980 774.7 1996 1 6
1996086 0 40.2 1996 1 6
1996086 112 171.2 1996 1 6
1996086 224 303.4 1996 1 6
1996086 364 413 1996 1 6
1996086 540 494.1 1996 1 6
1996086 720 608.9 1996 1 6
1996086 900 695.8 1996 1 6
1996086 1260 760.3 1996 1 6
1996086 1620 742.8 1996 1 6
1996086 1980 761.9 1996 1 6
1996087 0 50.8 1996 1 6
1996087 112 157.5 1996 1 6
1996087 224 280.6 1996 1 6
1996087 364 382.5 1996 1 6
1996087 540 454 1996 1 6
1996087 720 549.1 1996 1 6
1996087 900 642.1 1996 1 6
1996087 1260 618.2 1996 1 6
1996087 1620 680.5 1996 1 6
1996087 1980 640.8 1996 1 6
1996091 0 51.8 1996 1 5
1996091 112 161.3 1996 1 5
1996091 224 314.9 1996 1 5
1996091 364 396.1 1996 1 5
1996091 540 458.3 1996 1 5
1996091 720 575.2 1996 1 5
1996091 900 655.9 1996 1 5
1996091 1260 694.8 1996 1 5
1996091 1620 731.9 1996 1 5
1996091 1980 786.8 1996 1 5
1996096 0 50 1996 1 6
1996096 112 153.6 1996 1 6
1996096 224 294.1 1996 1 6
1996096 364 385.8 1996 1 6
1996096 540 470.4 1996 1 6
1996096 720 555.7 1996 1 6
1996096 900 640.7 1996 1 6
1996096 1260 646.4 1996 1 6
1996096 1620 665.7 1996 1 6
1996096 1980 755.3 1996 1 6
1996097 0 53.7 1996 1 6
1996097 112 160.7 1996 1 6
1996097 224 297.4 1996 1 6
1996097 364 392.6 1996 1 6
1996097 540 478.5 1996 1 6
1996097 720 565.8 1996 1 6
1996097 900 642 1996 1 6
1996097 1260 698.2 1996 1 6
1996097 1620 674.3 1996 1 6
1996097 1980 701.8 1996 1 6
1996098 0 43.3 1996 1 6
1996098 112 153.9 1996 1 6
1996098 224 274.5 1996 1 6
1996098 364 321.7 1996 1 6
1996098 540 390.7 1996 1 6
1996098 720 493 1996 1 6
1996098 900 553.8 1996 1 6
1996098 1260 558.4 1996 1 6
1996098 1620 633.9 1996 1 6
1996098 1980 629.8 1996 1 6
1996099 0 44 1996 1 5
1996099 112 179.1 1996 1 5
1996099 224 321.6 1996 1 5
1996099 364 409.7 1996 1 5
1996099 540 485 1996 1 5
1996099 720 546.3 1996 1 5
1996099 900 636.8 1996 1 5
1996099 1260 637.2 1996 1 5
1996099 1620 730 1996 1 5
1996099 1980 754.1 1996 1 5
1996100 0 44.3 1996 1 5
1996100 112 164 1996 1 5
1996100 224 291.4 1996 1 5
1996100 364 386.7 1996 1 5
1996100 540 453.5 1996 1 5
1996100 720 538.4 1996 1 5
1996100 900 612.2 1996 1 5
1996100 1260 564.5 1996 1 5
1996101 0 49.8 1996 1 5
1996101 112 179.5 1996 1 5
1996101 224 327.1 1996 1 5
1996101 364 399.9 1996 1 5
1996101 540 468.6 1996 1 5
1996101 720 550.8 1996 1 5
1996101 900 630.8 1996 1 5
1996101 1260 633.5 1996 1 5
1996101 1620 692.9 1996 1 5
1996101 1980 629.6 1996 1 5
1996104 0 49.3 1996 1 5
1996104 112 172.8 1996 1 5
1996104 224 297.4 1996 1 5
1996104 364 403.6 1996 1 5
1996104 540 493 1996 1 5
1996104 720 580.9 1996 1 5
1996104 900 661.4 1996 1 5
1996104 1260 628.5 1996 1 5
1996104 1620 725.3 1996 1 5
1996104 1980 816.6 1996 1 5
1996106 0 43.6 1996 1 6
1996106 112 143.9 1996 1 6
1996106 224 276.2 1996 1 6
1996106 364 364.2 1996 1 6
1996106 540 445.1 1996 1 6
1996106 720 559.9 1996 1 6
1996106 900 612 1996 1 6
1996106 1260 541.5 1996 1 6
1996106 1620 730 1996 1 6
1996106 1980 688.4 1996 1 6
1996111 0 46.8 1996 1 5
1996111 112 142.7 1996 1 5
1996111 224 272 1996 1 5
1996111 364 366.5 1996 1 5
1996111 540 445 1996 1 5
1996111 720 558.2 1996 1 5
1996111 900 627 1996 1 5
1996111 1260 666 1996 1 5
1996111 1620 681.2 1996 1 5
1996112 0 42.4 1996 1 5
1996112 112 192.5 1996 1 5
1996112 224 326.3 1996 1 5
1996112 364 423.6 1996 1 5
1996112 540 504 1996 1 5
1996112 720 596.2 1996 1 5
1996112 900 712.7 1996 1 5
1996112 1260 723.5 1996 1 5
1996112 1620 775.8 1996 1 5
1996112 1980 777.1 1996 1 5
1997030 0 45.3 1997 1 6
1997030 112 173.4 1997 1 6
1997030 224 303 1997 1 6
1997030 364 327.4 1997 1 6
1997030 540 420.7 1997 1 6
1997030 720 513 1997 1 6
1997030 900 591.3 1997 1 6
1997030 1260 653.8 1997 1 6
1997030 1620 712.6 1997 1 6
1997030 1980 760 1997 1 6
1997031 0 36.5 1997 1 5
1997031 112 174.3 1997 1 5
1997031 224 308.3 1997 1 5
1997031 364 336.4 1997 1 5
1997031 540 459 1997 1 5
1997031 720 510.9 1997 1 5
1997031 900 576.4 1997 1 5
1997031 1260 665.2 1997 1 5
1997031 1620 719.2 1997 1 5
1997031 1980 670 1997 1 5
1997033 0 55.5 1997 1 6
1997033 112 191.9 1997 1 6
1997033 224 322.7 1997 1 6
1997033 364 361.5 1997 1 6
1997033 540 493.3 1997 1 6
1997033 720 572.6 1997 1 6
1997033 900 586.1 1997 1 6
1997033 1260 724 1997 1 6
1997033 1620 766.7 1997 1 6
1997033 1980 802.2 1997 1 6
1997034 0 54.2 1997 1 4
1997034 112 168.3 1997 1 4
1997034 224 279.1 1997 1 4
1997034 364 329.4 1997 1 4
1997034 540 444.8 1997 1 4
1997034 720 502.2 1997 1 4
1997034 900 555.5 1997 1 4
1997035 0 46.5 1997 1 7
1997035 112 144.5 1997 1 7
1997035 224 253.1 1997 1 7
1997035 364 298.9 1997 1 7
1997035 540 434.2 1997 1 7
1997035 720 507.7 1997 1 7
1997035 900 578 1997 1 7
1997035 1260 657.4 1997 1 7
1997035 1620 642.7 1997 1 7
1997035 1980 742.9 1997 1 7
1997036 0 50 1997 1 6
1997036 112 153.6 1997 1 6
1997036 224 268.2 1997 1 6
1997036 364 319.2 1997 1 6
1997036 540 447.3 1997 1 6
1997036 720 532.6 1997 1 6
1997036 900 606.3 1997 1 6
1997036 1260 658 1997 1 6
1997036 1620 691.6 1997 1 6
1997036 1980 812.7 1997 1 6
1997037 0 42.8 1997 1 5
1997037 112 153.8 1997 1 5
1997037 224 286.7 1997 1 5
1997037 364 329 1997 1 5
1997037 540 495.2 1997 1 5
1997037 720 535.8 1997 1 5
1997037 900 640.3 1997 1 5
1997037 1260 687.3 1997 1 5
1997037 1620 705.6 1997 1 5
1997037 1980 748.7 1997 1 5
1997038 0 52.5 1997 1 5
1997038 112 176.7 1997 1 5
1997038 224 321.9 1997 1 5
1997038 364 337.3 1997 1 5
1997038 540 483.5 1997 1 5
1997038 720 562.4 1997 1 5
1997038 900 625.5 1997 1 5
1997038 1260 700.4 1997 1 5
1997038 1620 709.6 1997 1 5
1997038 1980 852.9 1997 1 5
1997039 0 55.3 1997 1 5
1997039 112 178.1 1997 1 5
1997039 224 310.5 1997 1 5
1997039 364 327 1997 1 5
1997039 540 440.6 1997 1 5
1997039 720 513.4 1997 1 5
1997039 900 585.5 1997 1 5
1997039 1260 645.1 1997 1 5
1997039 1620 661.8 1997 1 5
1997039 1980 687.1 1997 1 5
1997044 0 46.8 1997 1 5
1997044 112 170.4 1997 1 5
1997044 224 302.6 1997 1 5
1997044 364 323.8 1997 1 5
1997044 540 463.4 1997 1 5
1997044 720 515 1997 1 5
1997044 900 557 1997 1 5
1997044 1260 681 1997 1 5
1997044 1620 669.3 1997 1 5
1997044 1980 646.2 1997 1 5
1997045 0 44.2 1997 1 4
1997045 112 148.1 1997 1 4
1997045 224 283.8 1997 1 4
1997045 364 305.9 1997 1 4
1997045 540 420 1997 1 4
1997045 720 493.5 1997 1 4
1997045 900 567.5 1997 1 4
1997045 1260 645.6 1997 1 4
1997045 1620 705.3 1997 1 4
1997045 1980 776.8 1997 1 4
1997047 0 50 1997 1 6
1997047 112 203.3 1997 1 6
1997047 224 341.1 1997 1 6
1997047 364 345.3 1997 1 6
1997047 540 500.6 1997 1 6
1997047 720 583.6 1997 1 6
1997047 900 641 1997 1 6
1997047 1260 779.6 1997 1 6
1997047 1620 828.3 1997 1 6
1997047 1980 802.2 1997 1 6
1997048 0 50 1997 1 5
1997048 112 166.2 1997 1 5
1997048 224 299.1 1997 1 5
1997048 364 327.3 1997 1 5
1997048 540 479.1 1997 1 5
1997048 720 543.7 1997 1 5
1997048 900 583.1 1997 1 5
1997048 1260 639.6 1997 1 5
1997048 1620 759.8 1997 1 5
1997048 1980 820.5 1997 1 5
1997050 0 48.2 1997 1 5
1997050 112 154.3 1997 1 5
1997050 224 270.5 1997 1 5
1997050 364 298.7 1997 1 5
1997050 540 419.7 1997 1 5
1997050 720 481.1 1997 1 5
1997050 900 534.3 1997 1 5
1997050 1260 615.1 1997 1 5
1997050 1620 655.1 1997 1 5
1997052 0 50.2 1997 1 4
1997052 112 171.8 1997 1 4
1997052 224 300.3 1997 1 4
1997052 364 324.2 1997 1 4
1997052 540 451.1 1997 1 4
1997052 720 518.9 1997 1 4
1997052 900 583.9 1997 1 4
1997052 1260 673.2 1997 1 4
1997052 1620 733.4 1997 1 4
1997052 1980 774.9 1997 1 4
1997053 0 59 1997 1 6
1997053 112 166 1997 1 6
1997053 224 302.5 1997 1 6
1997053 364 320.4 1997 1 6
1997053 540 478.6 1997 1 6
1997053 720 549 1997 1 6
1997053 900 620.9 1997 1 6
1997053 1260 742.5 1997 1 6
1997053 1620 752 1997 1 6
1997053 1980 771.4 1997 1 6
1997054 0 42.1 1997 1 4
1997054 112 174.9 1997 1 4
1997054 224 305.5 1997 1 4
1997054 364 329.8 1997 1 4
1997054 540 473.8 1997 1 4
1997054 720 542.8 1997 1 4
1997054 900 604.9 1997 1 4
1997054 1260 717 1997 1 4
1997054 1620 749 1997 1 4
1997054 1980 730.2 1997 1 4
1997056 0 42.8 1997 1 5
1997056 112 159.1 1997 1 5
1997056 224 276.5 1997 1 5
1997056 364 307.6 1997 1 5
1997056 540 450.5 1997 1 5
1997056 720 511.2 1997 1 5
1997056 900 571.6 1997 1 5
1997056 1260 631.4 1997 1 5
1997057 0 52.6 1997 1 5
1997057 112 173.3 1997 1 5
1997057 224 294.9 1997 1 5
1997057 364 324 1997 1 5
1997057 540 457.9 1997 1 5
1997057 720 511.5 1997 1 5
1997057 900 590.3 1997 1 5
1997057 1260 657.5 1997 1 5
1997057 1620 713.4 1997 1 5
1997057 1980 806.6 1997 1 5
1997059 0 54 1997 1 5
1997059 112 179.5 1997 1 5
1997059 224 314.6 1997 1 5
1997059 364 342.5 1997 1 5
1997059 540 486 1997 1 5
1997059 720 545.3 1997 1 5
1997059 900 601.7 1997 1 5
1997059 1260 713.9 1997 1 5
1997059 1620 752.6 1997 1 5
1997062 0 50.8 1997 1 4
1997062 112 181.2 1997 1 4
1997062 224 317.2 1997 1 4
1997062 364 353.8 1997 1 4
1997062 540 506.4 1997 1 4
1997062 720 590.4 1997 1 4
1997062 900 629.3 1997 1 4
1997062 1260 768 1997 1 4
1997062 1620 750.8 1997 1 4
1997063 0 48 1997 1 5
1997063 112 179.2 1997 1 5
1997063 224 300 1997 1 5
1997063 364 336.9 1997 1 5
1997063 540 494.9 1997 1 5
1997063 720 537 1997 1 5
1997063 900 591.8 1997 1 5
1997063 1260 747 1997 1 5
1997063 1620 717.4 1997 1 5
1997066 0 45 1997 1 5
1997066 112 176 1997 1 5
1997066 224 322.5 1997 1 5
1997066 364 345.2 1997 1 5
1997066 540 479.5 1997 1 5
1997066 720 540.3 1997 1 5
1997066 900 565.9 1997 1 5
1997067 0 41 1997 1 6
1997067 112 166.4 1997 1 6
1997067 224 310.4 1997 1 6
1997067 364 320.6 1997 1 6
1997067 540 457.7 1997 1 6
1997067 720 528.8 1997 1 6
1997067 900 571.9 1997 1 6
1997067 1260 622.8 1997 1 6
1997067 1620 695 1997 1 6
1997067 1980 692.4 1997 1 6
1997068 0 36.9 1997 2 5
1997068 112 151.3 1997 2 5
1997068 224 281.3 1997 2 5
1997068 364 336.9 1997 2 5
1997068 540 465.4 1997 2 5
1997068 720 524 1997 2 5
1997068 900 593.4 1997 2 5
1997068 1260 765.8 1997 2 5
1997068 1620 755.6 1997 2 5
1997068 1980 788.7 1997 2 5
1997070 0 50.4 1997 1 7
1997070 112 173.5 1997 1 7
1997070 224 290.4 1997 1 7
1997070 364 321.3 1997 1 7
1997070 540 440.8 1997 1 7
1997070 720 528.5 1997 1 7
1997070 900 590.5 1997 1 7
1997070 1260 655 1997 1 7
1997070 1620 758.8 1997 1 7
1997070 1980 765.8 1997 1 7
1997071 0 40 1997 1 4
1997071 112 156 1997 1 4
1997071 224 273.1 1997 1 4
1997071 364 298.3 1997 1 4
1997071 540 414.7 1997 1 4
1997071 720 487.6 1997 1 4
1997071 900 548.9 1997 1 4
1997071 1260 653.4 1997 1 4
1997071 1620 593.9 1997 1 4
1997071 1980 644.9 1997 1 4
1997072 0 50.6 1997 1 7
1997072 112 174 1997 1 7
1997072 224 301.4 1997 1 7
1997072 364 361.7 1997 1 7
1997072 540 530.2 1997 1 7
1997072 720 603.8 1997 1 7
1997072 900 635.3 1997 1 7
1997072 1260 877.1 1997 1 7
1997072 1620 826.3 1997 1 7
1997072 1980 972.2 1997 1 7
1997074 0 47 1997 1 6
1997074 112 183.5 1997 1 6
1997074 224 301.7 1997 1 6
1997074 364 324.6 1997 1 6
1997074 540 493 1997 1 6
1997074 720 539.6 1997 1 6
1997074 900 626.7 1997 1 6
1997074 1260 777.5 1997 1 6
1997074 1620 741.5 1997 1 6
1997076 0 42 1997 1 4
1997076 112 167.7 1997 1 4
1997076 224 306.1 1997 1 4
1997076 364 330.5 1997 1 4
1997076 540 477.2 1997 1 4
1997076 720 536.6 1997 1 4
1997076 900 613.2 1997 1 4
1997076 1260 659.3 1997 1 4
1997076 1620 656.5 1997 1 4
1997076 1980 714.3 1997 1 4
1997082 0 58.8 1997 1 6
1997082 112 205.6 1997 1 6
1997082 224 349.5 1997 1 6
1997082 364 354.2 1997 1 6
1997082 540 505.4 1997 1 6
1997082 720 590 1997 1 6
1997082 900 638.1 1997 1 6
1997082 1260 748 1997 1 6
1997082 1620 772.4 1997 1 6
1997082 1980 829.5 1997 1 6
1997084 0 49.2 1997 1 6
1997084 112 171.8 1997 1 6
1997084 224 319.9 1997 1 6
1997084 364 356.6 1997 1 6
1997084 540 508.6 1997 1 6
1997084 720 557.8 1997 1 6
1997084 900 576.8 1997 1 6
1997085 0 46.2 1997 1 7
1997085 112 161.8 1997 1 7
1997085 224 287.1 1997 1 7
1997085 364 299.2 1997 1 7
1997085 540 407.9 1997 1 7
1997085 720 470.9 1997 1 7
1997085 900 532.8 1997 1 7
1997085 1260 556.7 1997 1 7
1997085 1620 580.9 1997 1 7
1997085 1980 682.7 1997 1 7
1997087 0 51 1997 1 4
1997087 112 162.9 1997 1 4
1997087 224 278.9 1997 1 4
1997087 364 331.1 1997 1 4
1997087 540 455.2 1997 1 4
1997087 720 536.5 1997 1 4
1997087 900 616.1 1997 1 4
1997087 1260 663.2 1997 1 4
1997087 1620 680.5 1997 1 4
1997087 1980 728.7 1997 1 4
1997089 0 42.5 1997 1 7
1997089 112 164.7 1997 1 7
1997089 224 281.8 1997 1 7
1997089 364 321.9 1997 1 7
1997089 540 466.6 1997 1 7
1997089 720 515 1997 1 7
1997089 900 590 1997 1 7
1997089 1260 627.1 1997 1 7
1997089 1620 648.5 1997 1 7
1997089 1980 722.2 1997 1 7
1997090 0 59.7 1997 1 7
1997090 112 207.8 1997 1 7
1997090 224 346.1 1997 1 7
1997090 364 349.1 1997 1 7
1997090 540 506.5 1997 1 7
1997090 720 565.8 1997 1 7
1997090 900 652.9 1997 1 7
1997090 1260 640.2 1997 1 7
1997090 1620 688.2 1997 1 7
1997090 1980 766.6 1997 1 7
1997091 0 53.5 1997 1 4
1997091 112 184 1997 1 4
1997091 224 325.5 1997 1 4
1997091 364 355.2 1997 1 4
1997091 540 504.5 1997 1 4
1997091 720 577.3 1997 1 4
1997091 900 670.8 1997 1 4
1997091 1260 717.9 1997 1 4
1997091 1620 781.4 1997 1 4
1997091 1980 812.1 1997 1 4
1997094 0 56.4 1997 1 5
1997094 112 175.2 1997 1 5
1997094 224 303 1997 1 5
1997094 364 341 1997 1 5
1997094 540 464.9 1997 1 5
1997094 720 519.2 1997 1 5
1997094 900 578.5 1997 1 5
1997094 1260 543.9 1997 1 5
1997094 1620 697.8 1997 1 5
1997094 1980 698.8 1997 1 5
1997096 0 42.8 1997 1 5
1997096 112 180.6 1997 1 5
1997096 224 299.8 1997 1 5
1997096 364 326.7 1997 1 5
1997096 540 455.3 1997 1 5
1997096 720 517.6 1997 1 5
1997096 900 593.7 1997 1 5
1997096 1260 677.7 1997 1 5
1997096 1620 736 1997 1 5
1997096 1980 766.2 1997 1 5
1997097 0 43.2 1997 1 6
1997097 112 157.6 1997 1 6
1997097 224 263.3 1997 1 6
1997097 364 300.6 1997 1 6
1997097 540 433.5 1997 1 6
1997097 720 488 1997 1 6
1997097 900 554.2 1997 1 6
1997097 1260 583.2 1997 1 6
1997097 1620 656.3 1997 1 6
1997097 1980 675.9 1997 1 6
1997098 0 47.8 1997 1 5
1997098 112 186.8 1997 1 5
1997098 224 301.7 1997 1 5
1997098 364 342.5 1997 1 5
1997098 540 461.3 1997 1 5
1997098 720 518.9 1997 1 5
1997098 900 595.1 1997 1 5
1997098 1260 625.1 1997 1 5
1997098 1620 631.9 1997 1 5
1997098 1980 698.9 1997 1 5
1997099 0 56.3 1997 1 4
1997099 112 174.5 1997 1 4
1997099 224 297.3 1997 1 4
1997099 364 339.2 1997 1 4
1997099 540 479.4 1997 1 4
1997099 720 535.4 1997 1 4
1997099 900 606.1 1997 1 4
1997099 1260 629.9 1997 1 4
1997099 1620 723.2 1997 1 4
1997101 0 58.8 1997 1 7
1997101 112 187.3 1997 1 7
1997101 224 351.3 1997 1 7
1997101 364 360.2 1997 1 7
1997101 540 537.9 1997 1 7
1997101 720 577.7 1997 1 7
1997101 900 686.9 1997 1 7
1997101 1260 667.1 1997 1 7
1997101 1620 742.3 1997 1 7
1997101 1980 834.6 1997 1 7
1997102 0 60.8 1997 1 6
1997102 112 198.6 1997 1 6
1997102 224 340.2 1997 1 6
1997102 364 368 1997 1 6
1997102 540 498.8 1997 1 6
1997102 720 553.1 1997 1 6
1997102 900 641.1 1997 1 6
1997102 1260 733.1 1997 1 6
1997102 1620 829.7 1997 1 6
1997102 1980 772.4 1997 1 6
1997105 0 43.2 1997 1 4
1997105 112 147.9 1997 1 4
1997105 224 251.9 1997 1 4
1997105 364 294.7 1997 1 4
1997105 540 418.4 1997 1 4
1997105 720 462.9 1997 1 4
1997105 900 537.1 1997 1 4
1997105 1260 567.3 1997 1 4
1997105 1620 592.3 1997 1 4
1997106 0 50.3 1997 1 7
1997106 112 162.6 1997 1 7
1997106 224 288.3 1997 1 7
1997106 364 356.8 1997 1 7
1997106 540 488.1 1997 1 7
1997106 720 560.9 1997 1 7
1997106 900 621.9 1997 1 7
1997106 1260 671.7 1997 1 7
1997106 1620 784.6 1997 1 7
1997106 1980 870 1997 1 7
1997107 0 45.4 1997 1 4
1997107 112 153.7 1997 1 4
1997107 224 271 1997 1 4
1997107 364 342.4 1997 1 4
1997107 540 467.4 1997 1 4
1997107 720 524.4 1997 1 4
1997107 900 607.5 1997 1 4
1997107 1260 703.1 1997 1 4
1998005 0 48.5 1998 1 3
1998005 112 174.8 1998 1 3
1998005 224 308.9 1998 1 3
1998005 364 366.7 1998 1 3
1998005 540 477.5 1998 1 3
1998005 720 519.7 1998 1 3
1998005 900 588.6 1998 1 3
1998005 1260 687.2 1998 1 3
1998005 1620 709.2 1998 1 3
1998005 1980 719.7 1998 1 3
1998006 0 49.5 1998 1 3
1998006 112 143.1 1998 1 3
1998006 224 283.5 1998 1 3
1998006 364 320.9 1998 1 3
1998006 540 430.9 1998 1 3
1998006 720 454.1 1998 1 3
1998006 900 573.3 1998 1 3
1998006 1260 598.7 1998 1 3
1998006 1620 588.3 1998 1 3
1998006 1980 684.3 1998 1 3
1998008 0 35.5 1998 1 3
1998008 112 130 1998 1 3
1998008 224 242.7 1998 1 3
1998008 364 327 1998 1 3
1998008 540 440.5 1998 1 3
1998008 720 487.5 1998 1 3
1998008 900 564.3 1998 1 3
1998008 1260 638.5 1998 1 3
1998008 1620 649.5 1998 1 3
1998008 1980 687.6 1998 1 3
1998009 0 39.5 1998 1 3
1998009 112 163.1 1998 1 3
1998009 224 297.5 1998 1 3
1998009 364 347.7 1998 1 3
1998009 540 450.2 1998 1 3
1998009 720 477 1998 1 3
1998009 900 569.4 1998 1 3
1998009 1260 660.9 1998 1 3
1998009 1620 658.1 1998 1 3
1998009 1980 701.2 1998 1 3
1998012 0 39.5 1998 1 3
1998012 112 157.9 1998 1 3
1998012 224 274.2 1998 1 3
1998012 364 338.6 1998 1 3
1998012 540 445.2 1998 1 3
1998012 720 485 1998 1 3
1998012 900 598 1998 1 3
1998012 1260 663.3 1998 1 3
1998012 1620 660.5 1998 1 3
1998012 1980 739.1 1998 1 3
1998013 0 46 1998 1 3
1998013 112 173.9 1998 1 3
1998013 224 298.3 1998 1 3
1998013 364 350.7 1998 1 3
1998013 540 459.5 1998 1 3
1998013 720 471.9 1998 1 3
1998013 900 606 1998 1 3
1998013 1260 636.4 1998 1 3
1998013 1620 586.8 1998 1 3
1998013 1980 729.8 1998 1 3
1998015 0 51.8 1998 1 7
1998015 112 174.9 1998 1 7
1998015 224 320.3 1998 1 7
1998015 364 390 1998 1 7
1998015 540 507.3 1998 1 7
1998015 720 577.3 1998 1 7
1998015 900 668.9 1998 1 7
1998015 1260 751.3 1998 1 7
1998015 1620 701.2 1998 1 7
1998017 0 39.8 1998 1 3
1998017 112 154.4 1998 1 3
1998017 224 280.1 1998 1 3
1998017 364 344 1998 1 3
1998017 540 457.7 1998 1 3
1998017 720 494.8 1998 1 3
1998017 900 577.8 1998 1 3
1998017 1260 651.3 1998 1 3
1998017 1620 640.1 1998 1 3
1998017 1980 682.2 1998 1 3
1998021 0 38.7 1998 1 3
1998021 112 143.9 1998 1 3
1998021 224 257.5 1998 1 3
1998021 364 313.1 1998 1 3
1998021 540 424.5 1998 1 3
1998021 720 474.9 1998 1 3
1998021 900 574.3 1998 1 3
1998021 1260 636.2 1998 1 3
1998021 1620 582.4 1998 1 3
1998021 1980 703.1 1998 1 3
1998022 0 40.3 1998 1 5
1998022 112 139.2 1998 1 5
1998022 224 283.9 1998 1 5
1998022 364 356.4 1998 1 5
1998022 540 477.7 1998 1 5
1998022 720 514 1998 1 5
1998022 900 563.9 1998 1 5
1998022 1260 669.2 1998 1 5
1998022 1620 577.2 1998 1 5
1998022 1980 727.7 1998 1 5
1998023 0 40.7 1998 2 7
1998023 112 138.4 1998 2 7
1998023 224 272.6 1998 2 7
1998023 364 354.4 1998 2 7
1998023 540 486.3 1998 2 7
1998023 720 496.3 1998 2 7
1998023 900 572.7 1998 2 7
1998023 1260 674.1 1998 2 7
1998023 1620 617.7 1998 2 7
1998023 1980 867 1998 2 7
1998028 0 39.7 1998 1 3
1998028 112 133.1 1998 1 3
1998028 224 258.4 1998 1 3
1998028 364 321.7 1998 1 3
1998028 540 450.7 1998 1 3
1998028 720 485.3 1998 1 3
1998028 900 584.4 1998 1 3
1998028 1260 627.1 1998 1 3
1998028 1620 620.9 1998 1 3
1998028 1980 727.6 1998 1 3
1998029 0 43.5 1998 1 4
1998029 112 140.2 1998 1 4
1998029 224 279.8 1998 1 4
1998029 364 392.3 1998 1 4
1998029 540 541.3 1998 1 4
1998029 720 620.8 1998 1 4
1998029 900 734.8 1998 1 4
1998029 1260 854.8 1998 1 4
1998029 1620 783.9 1998 1 4
1998029 1980 1043 1998 1 4
1998030 0 46.3 1998 1 4
1998030 112 154.8 1998 1 4
1998030 224 291.1 1998 1 4
1998030 364 364.8 1998 1 4
1998030 540 493.3 1998 1 4
1998030 720 512.9 1998 1 4
1998030 900 595.7 1998 1 4
1998030 1260 721.9 1998 1 4
1998030 1620 709.4 1998 1 4
1998030 1980 748.1 1998 1 4
